id_transaccion,id_cliente,fecha_compra,categoria_prod,precio_bruto,descuento_aplicado,metodo_pago,edad_cliente
126526,12948,2024-01-06,Deportes,1056.42,0.0,Billetera Digital,55.0
100923,12597,2024-01-06,Deportes,648.93,0.05,Transferencia,65.0
120260,12914,2024-01-06,Hogar,185.58,0.05,Efectivo,35.0
110807,10537,2024-01-06,Deportes,308.65,0.0,Transferencia,35.0
132748,10039,2024-01-06,Hogar,1042.07,0.0,Tarjeta de Crédito,35.0
119292,13346,2024-01-06,Moda,565.19,0.0,Billetera Digital,35.0
116829,12421,2024-01-06,Deportes,290.58,0.05,Transferencia,
110117,11471,2024-01-06,Deportes,247.97,0.0,Transferencia,22.0
129344,13203,2024-01-06,Audio,994.45,0.0,Efectivo,22.0
132131,14308,2024-01-06,Audio,534.5,0.0,Tarjeta de Crédito,
125831,13530,2024-01-06,Audio,865.85,0.0,Billetera Digital,28.0
147699,12010,2024-01-06,Deportes,724.88,0.0,Billetera Digital,42.0
127047,10714,2024-01-06,Hogar,778.61,0.2,Tarjeta de Crédito,22.0
127899,14626,2024-01-06,Electro,295.31,0.05,Efectivo,35.0
112679,13534,2024-01-06,Hogar,346.74,0.0,Tarjeta de Crédito,42.0
141549,14439,2024-01-06,Electro,410.67,0.2,Efectivo,35.0
120335,10987,2024-01-06,Moda,471.91,0.05,Transferencia,28.0
133805,12240,2024-01-06,Hogar,451.73,0.0,Tarjeta de Crédito,22.0
124709,13538,2024-01-06,Moda,178.52,0.05,Tarjeta de Crédito,28.0
112401,12163,2024-01-06,Audio,1223.23,0.2,Billetera Digital,55.0
121428,13361,2024-01-06,Moda,639.2,0.2,Efectivo,65.0
131694,13822,2024-01-06,Electro,324.5,0.2,Transferencia,35.0
106994,11753,2024-01-06,Audio,176.58,0.1,Transferencia,35.0
148850,10538,2024-01-06,Audio,177.9,0.0,Efectivo,65.0
109624,14094,2024-01-06,Moda,445.69,0.0,Billetera Digital,35.0
102179,13897,2024-01-06,Electro,150.99,0.0,Tarjeta de Crédito,65.0
132091,14026,2024-01-06,Electro,59.97,0.0,Billetera Digital,42.0
146856,12502,2024-01-06,Moda,372.9,0.0,Transferencia,35.0
137365,13567,2024-01-06,Electro,258.03,0.05,Tarjeta de Crédito,22.0
136500,10977,2024-01-06,Hogar,574.94,0.05,Billetera Digital,55.0
140265,11143,2024-01-06,Deportes,174.04,0.05,Billetera Digital,28.0
113021,10091,2024-01-06,Audio,1299.22,0.0,Transferencia,55.0
134542,11326,2024-01-06,Deportes,685.27,0.0,Tarjeta de Crédito,22.0
124414,13302,2024-01-06,Audio,126.42,0.0,Billetera Digital,22.0
128037,12395,2024-01-06,Audio,1180.34,0.0,Efectivo,65.0
117254,12045,2024-01-06,Hogar,700.32,0.2,Transferencia,
106063,11177,2024-01-06,Moda,186.87,0.0,Efectivo,28.0
122152,11675,2024-01-06,Audio,150.12,0.2,Tarjeta de Crédito,35.0
114379,11139,2024-01-06,Deportes,321.66,0.0,Billetera Digital,22.0
120273,11007,2024-01-06,Moda,284.57,0.0,Transferencia,28.0
138577,13990,2024-01-06,Audio,78.44,0.2,Tarjeta de Crédito,35.0
143740,10770,2024-01-06,Audio,824.98,0.05,Tarjeta de Crédito,55.0
145280,11605,2024-01-06,Deportes,329.97,0.2,Tarjeta de Crédito,28.0
100337,11166,2024-01-06,Moda,394.07,0.0,Billetera Digital,42.0
137153,13760,2024-01-06,Electro,189.0,0.0,Transferencia,28.0
123546,11945,2024-01-06,Moda,1264.72,0.2,Billetera Digital,42.0
104811,11764,2024-01-06,Electro,299.89,0.0,Billetera Digital,42.0
133205,12937,2024-01-06,Hogar,615.9,0.05,Billetera Digital,
115239,11235,2024-01-06,Hogar,398.23,0.0,Tarjeta de Crédito,35.0
110937,13470,2024-01-06,Electro,509.72,0.1,Billetera Digital,28.0
125728,12130,2024-01-06,Deportes,310.42,0.0,Efectivo,28.0
134773,12019,2024-01-06,Deportes,623.99,0.05,Billetera Digital,42.0
143563,13772,2024-01-06,Deportes,119.27,0.1,Transferencia,42.0
148154,11717,2024-01-06,Audio,273.1,0.0,Efectivo,35.0
119934,14549,2024-01-06,Hogar,848.09,0.1,Billetera Digital,42.0
113819,11455,2024-01-06,Moda,361.56,0.2,Transferencia,22.0
118732,14420,2024-01-06,Audio,274.15,0.1,Billetera Digital,28.0
115311,13126,2024-01-06,Hogar,219.83,0.0,Efectivo,42.0
115912,12600,2024-01-06,Deportes,269.49,0.0,Transferencia,42.0
134277,13047,2024-01-06,Hogar,332.8,0.05,Tarjeta de Crédito,
121102,13764,2024-01-06,Deportes,652.2,0.1,Transferencia,55.0
112163,10184,2024-01-06,Deportes,251.24,0.0,Transferencia,42.0
141378,11237,2024-01-06,Electro,162.26,0.1,Billetera Digital,
111583,12389,2024-01-06,Moda,155.7,0.0,Efectivo,
138597,11208,2024-01-06,Moda,462.38,0.05,Efectivo,65.0
116656,10860,2024-01-07,Electro,291.34,0.0,Tarjeta de Crédito,55.0
104839,13341,2024-01-07,Electro,116.46,0.0,Billetera Digital,42.0
109077,12709,2024-01-07,Hogar,103.39,0.0,Transferencia,22.0
112795,13892,2024-01-07,Electro,254.14,0.05,Efectivo,28.0
107178,13764,2024-01-07,Deportes,154.17,0.0,Tarjeta de Crédito,42.0
120347,12423,2024-01-07,Deportes,811.32,0.1,Billetera Digital,35.0
104435,14482,2024-01-07,Deportes,225.42,0.0,Transferencia,28.0
133236,10477,2024-01-07,Audio,111.08,0.0,Efectivo,35.0
125022,13956,2024-01-07,Hogar,306.59,0.0,Transferencia,28.0
136922,14358,2024-01-07,Electro,253.7,0.2,Tarjeta de Crédito,35.0
128302,13122,2024-01-07,Moda,293.49,0.0,Tarjeta de Crédito,65.0
111752,13126,2024-01-07,Moda,334.39,0.05,Tarjeta de Crédito,22.0
142079,13974,2024-01-07,Hogar,231.8,0.1,Tarjeta de Crédito,42.0
103395,11605,2024-01-07,Electro,426.61,0.0,Billetera Digital,28.0
142268,11074,2024-01-07,Audio,140.64,0.0,Efectivo,65.0
144714,13298,2024-01-07,Moda,658.77,0.0,Billetera Digital,42.0
103719,12606,2024-01-07,Audio,586.74,0.1,Billetera Digital,22.0
135251,12783,2024-01-07,Electro,300.87,0.0,Transferencia,22.0
141912,13959,2024-01-07,Electro,234.91,0.1,Tarjeta de Crédito,28.0
123699,13593,2024-01-07,Moda,139.12,0.0,Efectivo,42.0
131480,14349,2024-01-07,Deportes,332.7,0.05,Efectivo,22.0
137230,11387,2024-01-07,Moda,583.61,0.0,Tarjeta de Crédito,55.0
103199,10470,2024-01-07,Electro,1011.06,0.0,Tarjeta de Crédito,42.0
134801,13719,2024-01-07,Audio,1429.43,0.2,Transferencia,42.0
113861,11584,2024-01-07,Audio,302.56,0.05,Efectivo,55.0
118987,13948,2024-01-07,Hogar,243.48,0.0,Transferencia,35.0
132177,13345,2024-01-07,Deportes,88.44,0.0,Efectivo,28.0
146972,14382,2024-01-07,Hogar,709.0,0.0,Billetera Digital,65.0
136124,10134,2024-01-07,Hogar,181.24,0.05,Billetera Digital,28.0
142284,12067,2024-01-07,Electro,195.15,0.05,Billetera Digital,22.0
137835,14515,2024-01-07,Audio,383.41,0.1,Efectivo,42.0
137801,14760,2024-01-07,Hogar,592.57,0.0,Billetera Digital,42.0
144996,14641,2024-01-07,Moda,431.56,0.1,Tarjeta de Crédito,65.0
121610,13330,2024-01-07,Audio,316.63,0.05,Tarjeta de Crédito,28.0
107004,12225,2024-01-07,Deportes,186.66,0.0,Transferencia,65.0
108040,14439,2024-01-07,Hogar,848.9,0.0,Billetera Digital,35.0
108103,11532,2024-01-07,Moda,401.69,0.0,Transferencia,
105869,13199,2024-01-07,Deportes,299.44,0.05,Tarjeta de Crédito,35.0
128551,14108,2024-01-07,Deportes,82.79,0.0,Transferencia,22.0
128016,14914,2024-01-07,Electro,233.2,0.0,Efectivo,35.0
143803,11449,2024-01-07,Deportes,536.79,0.0,Billetera Digital,28.0
111742,14029,2024-01-07,Electro,1256.67,0.0,Transferencia,35.0
117086,14222,2024-01-07,Moda,402.26,0.0,Efectivo,65.0
144367,14328,2024-01-07,Deportes,775.64,0.1,Tarjeta de Crédito,35.0
138588,12397,2024-01-07,Moda,71.19,0.0,Transferencia,55.0
106471,11998,2024-01-07,Audio,288.95,0.0,Tarjeta de Crédito,28.0
126431,10699,2024-01-07,Audio,502.85,0.05,Billetera Digital,
138106,14804,2024-01-07,Electro,811.23,0.05,Transferencia,28.0
142664,13733,2024-01-07,Moda,194.51,0.0,Tarjeta de Crédito,55.0
139000,10546,2024-01-07,Deportes,263.05,0.05,Billetera Digital,22.0
142817,13241,2024-01-07,Audio,128.13,0.1,Transferencia,22.0
143523,11430,2024-01-07,Deportes,209.21,0.0,Transferencia,55.0
133645,12358,2024-01-07,Hogar,901.07,0.0,Tarjeta de Crédito,42.0
107464,11030,2024-01-07,Audio,374.78,0.05,Tarjeta de Crédito,65.0
100044,12041,2024-01-07,Audio,519.77,0.2,Billetera Digital,55.0
119114,10881,2024-01-07,Hogar,366.25,0.0,Efectivo,35.0
134057,12671,2024-01-07,Moda,249.46,0.0,Tarjeta de Crédito,42.0
123937,12427,2024-01-07,Deportes,516.78,0.2,Efectivo,35.0
129451,14605,2024-01-07,Electro,168.12,0.0,Tarjeta de Crédito,35.0
121022,10970,2024-01-07,Hogar,205.99,0.0,Tarjeta de Crédito,42.0
131308,14852,2024-01-07,Deportes,180.81,0.1,Tarjeta de Crédito,35.0
110988,11126,2024-01-07,Audio,210.77,0.1,Billetera Digital,28.0
149256,12678,2024-01-07,Electro,281.73,0.0,Tarjeta de Crédito,65.0
121807,13157,2024-01-07,Audio,300.37,0.1,Billetera Digital,
117154,10764,2024-01-07,Hogar,518.83,0.05,Transferencia,22.0
132851,12359,2024-01-07,Moda,845.65,0.0,Efectivo,55.0
112169,12357,2024-01-08,Hogar,270.14,0.1,Billetera Digital,42.0
140601,11558,2024-01-08,Moda,178.59,0.0,Billetera Digital,22.0
117959,10384,2024-01-08,Deportes,228.41,0.1,Tarjeta de Crédito,65.0
118848,13838,2024-01-08,Moda,780.57,0.0,Tarjeta de Crédito,28.0
135343,13377,2024-01-08,Audio,188.18,0.0,Billetera Digital,28.0
129698,13287,2024-01-08,Deportes,744.54,0.0,Tarjeta de Crédito,42.0
105998,10283,2024-01-08,Hogar,195.16,0.0,Efectivo,42.0
108985,11832,2024-01-08,Moda,564.08,0.0,Billetera Digital,42.0
121718,12072,2024-01-08,Hogar,265.69,0.2,Transferencia,22.0
131096,13692,2024-01-08,Hogar,431.99,0.0,Efectivo,35.0
147639,14841,2024-01-08,Moda,271.99,0.0,Billetera Digital,28.0
111817,12210,2024-01-08,Audio,227.35,0.05,Billetera Digital,42.0
131363,11581,2024-01-08,Moda,521.69,0.0,Efectivo,55.0
104366,11447,2024-01-08,Electro,228.37,0.0,Billetera Digital,42.0
102708,12723,2024-01-08,Audio,434.73,0.0,Tarjeta de Crédito,65.0
111914,14668,2024-01-08,Electro,946.54,0.0,Efectivo,35.0
102221,13694,2024-01-08,Audio,422.83,0.0,Efectivo,28.0
106029,13720,2024-01-08,Moda,166.71,0.0,Billetera Digital,22.0
132252,12006,2024-01-08,Hogar,810.17,0.0,Efectivo,
136937,12781,2024-01-08,Deportes,855.64,0.05,Transferencia,42.0
142864,11526,2024-01-08,Hogar,925.19,0.0,Transferencia,55.0
133947,13558,2024-01-08,Moda,323.2,0.1,Billetera Digital,22.0
127438,12367,2024-01-08,Deportes,759.31,0.0,Transferencia,28.0
148089,10162,2024-01-08,Audio,489.3,0.0,Transferencia,55.0
148784,14326,2024-01-08,Electro,889.58,0.05,Transferencia,42.0
130059,11587,2024-01-08,Audio,205.09,0.0,Tarjeta de Crédito,42.0
144931,11586,2024-01-08,Hogar,766.2,0.0,Efectivo,28.0
123088,14866,2024-01-08,Hogar,198.86,0.05,Transferencia,42.0
109454,13333,2024-01-08,Electro,326.27,0.1,Tarjeta de Crédito,28.0
134435,11286,2024-01-08,Hogar,491.28,0.0,Billetera Digital,42.0
120946,13914,2024-01-08,Audio,256.49,0.05,Efectivo,35.0
118058,14536,2024-01-08,Electro,166.84,0.05,Tarjeta de Crédito,22.0
122882,11360,2024-01-08,Deportes,319.97,0.0,Billetera Digital,22.0
122357,12519,2024-01-08,Electro,460.97,0.0,Tarjeta de Crédito,
120944,12299,2024-01-08,Deportes,137.92,0.05,Efectivo,28.0
112854,10509,2024-01-08,Electro,337.39,0.0,Billetera Digital,28.0
147220,14848,2024-01-08,Deportes,563.61,0.0,Billetera Digital,22.0
145768,10673,2024-01-08,Electro,624.94,0.0,Billetera Digital,
123298,10803,2024-01-08,Audio,410.18,0.0,Billetera Digital,65.0
107744,14859,2024-01-08,Hogar,487.2,0.0,Transferencia,42.0
124986,12373,2024-01-08,Electro,321.96,0.0,Tarjeta de Crédito,42.0
127518,10443,2024-01-08,Electro,168.66,0.0,Tarjeta de Crédito,42.0
115008,12774,2024-01-08,Hogar,188.09,0.0,Tarjeta de Crédito,22.0
111049,13679,2024-01-08,Electro,1075.93,0.0,Transferencia,35.0
134401,12546,2024-01-08,Moda,525.93,0.05,Efectivo,35.0
148663,14040,2024-01-08,Audio,148.7,0.05,Billetera Digital,35.0
111084,11499,2024-01-08,Hogar,84.51,0.0,Transferencia,35.0
139629,14353,2024-01-08,Electro,319.01,0.0,Tarjeta de Crédito,65.0
103749,13366,2024-01-08,Moda,605.7,0.05,Billetera Digital,28.0
130203,11141,2024-01-08,Audio,568.12,0.0,Efectivo,22.0
140327,13510,2024-01-08,Audio,338.38,0.1,Billetera Digital,42.0
149435,12334,2024-01-08,Moda,259.19,0.1,Efectivo,35.0
111210,10759,2024-01-08,Audio,547.46,0.2,Transferencia,42.0
106878,13727,2024-01-08,Hogar,538.31,0.1,Billetera Digital,65.0
124948,10701,2024-01-08,Audio,450.16,0.05,Billetera Digital,22.0
147396,10976,2024-01-08,Electro,579.06,0.05,Billetera Digital,28.0
126287,14393,2024-01-08,Electro,1049.64,0.05,Efectivo,28.0
120433,14988,2024-01-08,Hogar,561.48,0.0,Transferencia,42.0
106641,10403,2024-01-08,Deportes,530.1,0.0,Tarjeta de Crédito,35.0
148513,11206,2024-01-08,Electro,404.46,0.0,Billetera Digital,28.0
119805,13123,2024-01-08,Moda,498.3,0.05,Billetera Digital,28.0
118415,10226,2024-01-08,Moda,851.39,0.2,Efectivo,28.0
129716,13960,2024-01-08,Deportes,510.74,0.2,Billetera Digital,22.0
107766,11918,2024-01-08,Audio,158.05,0.05,Tarjeta de Crédito,22.0
100446,12774,2024-01-08,Audio,377.4,0.05,Tarjeta de Crédito,65.0
127508,12405,2024-01-08,Moda,313.64,0.1,Billetera Digital,55.0
136157,13678,2024-01-08,Deportes,490.6,0.05,Billetera Digital,65.0
147215,10680,2024-01-08,Electro,93.38,0.0,Tarjeta de Crédito,35.0
134520,10973,2024-01-08,Electro,431.83,0.0,Transferencia,28.0
108647,13654,2024-01-08,Moda,404.74,0.0,Transferencia,22.0
134085,10604,2024-01-08,Hogar,202.74,0.0,Efectivo,35.0
131549,14570,2024-01-08,Audio,289.95,0.05,Tarjeta de Crédito,28.0
126728,13135,2024-01-09,Moda,164.63,0.0,Tarjeta de Crédito,35.0
138572,14307,2024-01-09,Audio,441.09,0.0,Tarjeta de Crédito,28.0
133983,13332,2024-01-09,Deportes,184.38,0.05,Efectivo,42.0
103298,12792,2024-01-09,Hogar,750.95,0.0,Transferencia,55.0
111161,14213,2024-01-09,Moda,464.62,0.0,Tarjeta de Crédito,55.0
101134,10441,2024-01-09,Audio,506.35,0.0,Efectivo,
104969,14713,2024-01-09,Hogar,221.7,0.0,Tarjeta de Crédito,22.0
131039,10984,2024-01-09,Electro,133.92,0.0,Billetera Digital,35.0
103286,13923,2024-01-09,Moda,1160.54,0.05,Transferencia,28.0
104747,11698,2024-01-09,Deportes,270.29,0.0,Efectivo,55.0
130068,10559,2024-01-09,Audio,275.19,0.0,Billetera Digital,42.0
123991,14916,2024-01-09,Moda,463.32,0.0,Billetera Digital,65.0
102598,10246,2024-01-09,Moda,325.0,0.0,Transferencia,42.0
128964,12746,2024-01-09,Audio,457.83,0.05,Transferencia,65.0
145938,10350,2024-01-09,Moda,360.04,0.0,Efectivo,28.0
142643,14332,2024-01-09,Audio,645.18,0.0,Billetera Digital,
144897,10160,2024-01-09,Electro,395.76,0.05,Transferencia,65.0
118144,13133,2024-01-09,Audio,407.91,0.05,Efectivo,35.0
101556,11567,2024-01-09,Moda,291.32,0.0,Transferencia,28.0
146061,13862,2024-01-09,Moda,345.57,0.0,Efectivo,35.0
141343,13230,2024-01-09,Moda,381.33,0.0,Efectivo,28.0
113513,12200,2024-01-09,Moda,878.26,0.05,Billetera Digital,42.0
129104,12734,2024-01-09,Audio,79.46,0.0,Transferencia,28.0
129614,14680,2024-01-09,Deportes,356.53,0.0,Billetera Digital,22.0
105462,10494,2024-01-09,Electro,322.84,0.0,Transferencia,65.0
148133,12952,2024-01-09,Deportes,498.45,0.0,Transferencia,28.0
100148,14779,2024-01-09,Deportes,199.24,0.0,Billetera Digital,42.0
130707,12234,2024-01-09,Moda,581.52,0.0,Efectivo,22.0
118914,11274,2024-01-09,Audio,142.51,0.0,Tarjeta de Crédito,55.0
147959,10022,2024-01-09,Audio,471.47,0.0,Tarjeta de Crédito,22.0
116804,14241,2024-01-09,Hogar,191.98,0.05,Transferencia,28.0
113170,13512,2024-01-09,Electro,475.49,0.0,Transferencia,65.0
126477,14029,2024-01-09,Electro,251.57,0.2,Efectivo,28.0
146441,10537,2024-01-09,Electro,325.55,0.0,Billetera Digital,
117144,11430,2024-01-09,Hogar,1209.33,0.05,Billetera Digital,28.0
101173,10148,2024-01-09,Hogar,630.2,0.05,Tarjeta de Crédito,
121856,12558,2024-01-09,Moda,484.42,0.0,Billetera Digital,28.0
142957,13468,2024-01-09,Deportes,366.25,0.0,Tarjeta de Crédito,35.0
147687,12509,2024-01-09,Deportes,111.44,0.05,Tarjeta de Crédito,22.0
116809,10244,2024-01-09,Deportes,107.71,0.1,Tarjeta de Crédito,42.0
116033,12082,2024-01-09,Audio,287.94,0.05,Tarjeta de Crédito,28.0
105335,10421,2024-01-09,Deportes,72.85,0.05,Transferencia,65.0
116505,11105,2024-01-09,Electro,188.59,0.0,Transferencia,42.0
116552,11758,2024-01-09,Deportes,285.48,0.0,Efectivo,35.0
142609,13518,2024-01-09,Moda,356.61,0.0,Efectivo,28.0
102326,10922,2024-01-09,Moda,247.12,0.05,Transferencia,35.0
138496,12701,2024-01-09,Electro,635.25,0.2,Efectivo,22.0
135896,13126,2024-01-09,Electro,339.38,0.0,Efectivo,42.0
102061,14073,2024-01-09,Deportes,317.07,0.0,Billetera Digital,28.0
143646,11642,2024-01-09,Electro,528.39,0.05,Efectivo,22.0
116049,11846,2024-01-09,Audio,405.31,0.1,Efectivo,55.0
145462,11646,2024-01-09,Hogar,88.14,0.0,Tarjeta de Crédito,42.0
100512,14330,2024-01-09,Deportes,614.58,0.0,Efectivo,
110148,10389,2024-01-09,Electro,558.29,0.0,Billetera Digital,35.0
111609,13664,2024-01-09,Moda,997.45,0.2,Tarjeta de Crédito,35.0
101803,12408,2024-01-09,Audio,489.52,0.05,Billetera Digital,35.0
140097,11248,2024-01-09,Hogar,338.43,0.0,Transferencia,42.0
131137,11642,2024-01-09,Audio,295.69,0.2,Billetera Digital,
116260,10981,2024-01-09,Deportes,311.66,0.05,Transferencia,35.0
122023,10761,2024-01-09,Deportes,802.93,0.0,Tarjeta de Crédito,55.0
142923,11616,2024-01-09,Moda,756.63,0.2,Tarjeta de Crédito,35.0
130895,14019,2024-01-09,Audio,218.35,0.0,Transferencia,
136105,14876,2024-01-09,Deportes,488.57,0.0,Billetera Digital,55.0
106691,13587,2024-01-09,Hogar,262.33,0.2,Tarjeta de Crédito,22.0
142394,13854,2024-01-09,Deportes,538.28,0.0,Transferencia,55.0
127326,12331,2024-01-09,Electro,384.24,0.0,Billetera Digital,
128590,10201,2024-01-09,Electro,365.63,0.1,Billetera Digital,
131333,11310,2024-01-09,Audio,698.75,0.05,Billetera Digital,42.0
124635,12010,2024-01-09,Audio,606.45,0.05,Tarjeta de Crédito,35.0
132657,13978,2024-01-10,Moda,255.1,0.0,Tarjeta de Crédito,28.0
110945,10543,2024-01-10,Electro,565.06,0.05,Transferencia,28.0
148965,10676,2024-01-10,Hogar,217.15,0.0,Tarjeta de Crédito,22.0
100889,11065,2024-01-10,Audio,792.21,0.0,Billetera Digital,22.0
122661,10213,2024-01-10,Deportes,647.28,0.0,Efectivo,35.0
142123,12743,2024-01-10,Audio,112.61,0.0,Billetera Digital,65.0
126270,14392,2024-01-10,Audio,149.22,0.1,Billetera Digital,22.0
127405,12925,2024-01-10,Moda,161.27,0.0,Efectivo,35.0
112447,10083,2024-01-10,Audio,588.94,0.0,Tarjeta de Crédito,55.0
121390,12741,2024-01-10,Audio,663.31,0.1,Efectivo,55.0
122317,11998,2024-01-10,Audio,1348.02,0.0,Billetera Digital,22.0
130810,12963,2024-01-10,Moda,369.71,0.2,Efectivo,55.0
102731,14589,2024-01-10,Audio,230.6,0.0,Billetera Digital,35.0
125448,12593,2024-01-10,Deportes,239.96,0.0,Tarjeta de Crédito,28.0
102819,11517,2024-01-10,Moda,554.97,0.0,Billetera Digital,28.0
142243,14139,2024-01-10,Moda,289.84,0.2,Billetera Digital,35.0
115102,11025,2024-01-10,Hogar,500.69,0.0,Tarjeta de Crédito,55.0
103211,13523,2024-01-10,Moda,864.97,0.05,Transferencia,28.0
123214,10335,2024-01-10,Deportes,1205.59,0.2,Billetera Digital,65.0
100113,11484,2024-01-10,Electro,209.82,0.0,Tarjeta de Crédito,35.0
126951,13256,2024-01-10,Moda,848.38,0.1,Transferencia,55.0
129217,12042,2024-01-10,Deportes,518.14,0.0,Efectivo,42.0
107102,13032,2024-01-10,Moda,841.21,0.0,Efectivo,28.0
147305,10842,2024-01-10,Hogar,326.74,0.0,Billetera Digital,55.0
142618,13510,2024-01-10,Hogar,223.88,0.0,Efectivo,22.0
137617,14807,2024-01-10,Hogar,208.96,0.05,Tarjeta de Crédito,35.0
113595,13107,2024-01-10,Hogar,200.46,0.0,Billetera Digital,35.0
140535,11137,2024-01-10,Hogar,282.98,0.0,Efectivo,42.0
149025,11545,2024-01-10,Deportes,555.74,0.0,Billetera Digital,22.0
139540,11425,2024-01-10,Electro,555.01,0.05,Efectivo,35.0
108460,11903,2024-01-10,Hogar,518.51,0.0,Billetera Digital,28.0
101276,13241,2024-01-10,Electro,460.77,0.0,Efectivo,
100066,11981,2024-01-10,Moda,157.48,0.0,Billetera Digital,42.0
144977,11309,2024-01-10,Audio,365.8,0.0,Tarjeta de Crédito,65.0
102759,13740,2024-01-10,Electro,395.75,0.0,Efectivo,35.0
139874,14167,2024-01-10,Hogar,565.84,0.0,Efectivo,28.0
123454,14175,2024-01-10,Deportes,595.51,0.05,Efectivo,65.0
144609,10759,2024-01-10,Audio,197.77,0.0,Transferencia,42.0
114807,10713,2024-01-10,Audio,398.63,0.0,Efectivo,22.0
146600,11737,2024-01-10,Hogar,388.77,0.05,Billetera Digital,28.0
109797,10496,2024-01-10,Moda,127.1,0.1,Billetera Digital,22.0
110212,14234,2024-01-10,Audio,554.15,0.05,Tarjeta de Crédito,22.0
115767,10272,2024-01-10,Audio,318.49,0.0,Transferencia,28.0
148301,11489,2024-01-10,Audio,378.12,0.0,Tarjeta de Crédito,65.0
126686,11116,2024-01-10,Hogar,621.91,0.0,Efectivo,
140108,12916,2024-01-10,Hogar,1095.92,0.0,Transferencia,55.0
117255,13936,2024-01-10,Moda,522.49,0.0,Efectivo,42.0
101892,14097,2024-01-10,Hogar,528.27,0.0,Transferencia,35.0
141256,13761,2024-01-10,Deportes,549.24,0.2,Efectivo,35.0
140230,11393,2024-01-10,Moda,518.44,0.05,Transferencia,28.0
114841,10855,2024-01-10,Hogar,621.34,0.0,Transferencia,35.0
121886,11682,2024-01-10,Deportes,212.76,0.0,Efectivo,42.0
127036,10921,2024-01-10,Deportes,209.69,0.0,Billetera Digital,35.0
124755,13574,2024-01-10,Audio,170.32,0.0,Tarjeta de Crédito,22.0
134695,10387,2024-01-10,Hogar,483.22,0.0,Transferencia,28.0
131476,12968,2024-01-10,Deportes,187.9,0.2,Tarjeta de Crédito,35.0
110070,13611,2024-01-10,Deportes,783.43,0.05,Billetera Digital,42.0
121812,11261,2024-01-10,Audio,341.9,0.0,Efectivo,35.0
136421,10491,2024-01-10,Electro,248.22,0.0,Transferencia,22.0
118739,10867,2024-01-10,Deportes,107.12,0.2,Efectivo,
111921,14948,2024-01-10,Deportes,297.23,0.0,Tarjeta de Crédito,22.0
132228,11387,2024-01-10,Hogar,80.5,0.0,Efectivo,65.0
121651,13352,2024-01-10,Electro,2087.52,0.05,Efectivo,28.0
140978,10690,2024-01-10,Deportes,549.25,0.0,Transferencia,35.0
133730,12580,2024-01-10,Moda,1170.12,0.2,Efectivo,55.0
129829,12191,2024-01-10,Audio,1038.66,0.0,Efectivo,65.0
144357,14576,2024-01-10,Audio,193.13,0.0,Tarjeta de Crédito,
110037,11136,2024-01-10,Hogar,371.61,0.0,Billetera Digital,28.0
142030,10029,2024-01-10,Hogar,184.04,0.0,Billetera Digital,42.0
111355,12596,2024-01-10,Deportes,115.8,0.1,Efectivo,
140995,11133,2024-01-10,Deportes,296.88,0.0,Efectivo,28.0
144345,14944,2024-01-10,Audio,929.66,0.0,Tarjeta de Crédito,28.0
137734,11826,2024-01-10,Electro,275.12,0.0,Billetera Digital,28.0
106818,10348,2024-01-10,Hogar,647.71,0.05,Tarjeta de Crédito,65.0
110003,12865,2024-01-10,Moda,788.21,0.0,Transferencia,35.0
130420,12050,2024-01-10,Hogar,251.1,0.0,Billetera Digital,22.0
125048,11933,2024-01-11,Electro,648.18,0.0,Efectivo,42.0
129258,11247,2024-01-11,Deportes,1623.47,0.0,Transferencia,28.0
132939,14824,2024-01-11,Electro,177.34,0.05,Transferencia,28.0
113787,10252,2024-01-11,Audio,416.99,0.1,Transferencia,28.0
138879,11780,2024-01-11,Electro,101.32,0.0,Transferencia,55.0
