id_transaccion,id_cliente,fecha_compra,categoria_prod,precio_bruto,descuento_aplicado,metodo_pago,edad_cliente,estado_cliente,precio_final
100652,14976,2024-01-05,Deportes,449.66,0.0,Transferencia,28,Activo,449.66
139641,14557,2024-01-05,Moda,87.66,0.0,Billetera Digital,35,Activo,87.66
134184,13306,2024-01-05,Deportes,253.6,0.2,Transferencia,55,Activo,202.88
137045,10368,2024-01-05,Deportes,403.09,0.0,Efectivo,65,Activo,403.09
111822,12426,2024-01-05,Hogar,217.72,0.05,Transferencia,28,Activo,206.834
105964,13791,2024-01-05,Deportes,506.46,0.05,Billetera Digital,35,Activo,481.13699999999994
145405,14966,2024-01-05,Hogar,255.85,0.1,Transferencia,35,Activo,230.265
149149,12117,2024-01-05,Deportes,331.88,0.0,Billetera Digital,35,Activo,331.88
148313,14836,2024-01-05,Electro,339.28,0.0,Efectivo,42,Activo,339.28
104146,13293,2024-01-05,Deportes,511.45,0.0,Billetera Digital,55,Activo,511.45
108448,10788,2024-01-05,Audio,854.9,0.05,Tarjeta de Crédito,22,Activo,812.155
126682,10267,2024-01-05,Hogar,108.89,0.0,Billetera Digital,42,Activo,108.89
101162,12681,2024-01-05,Electro,509.18,0.2,Transferencia,42,Activo,407.34400000000005
115851,11026,2024-01-05,Hogar,483.59,0.1,Tarjeta de Crédito,28,Activo,435.231
112748,13071,2024-01-05,Electro,298.94,0.05,Tarjeta de Crédito,55,Activo,283.993
120549,10156,2024-01-05,Deportes,431.75,0.1,Billetera Digital,28,Churn,388.575
127843,12388,2024-01-05,Moda,70.98,0.2,Billetera Digital,35,Activo,56.784000000000006
105244,10243,2024-01-05,Moda,298.76,0.2,Efectivo,28,Activo,239.008
104252,11448,2024-01-05,Electro,635.16,0.0,Efectivo,55,Activo,635.16
136800,13385,2024-01-05,Electro,417.17,0.0,Efectivo,42,Activo,417.17
138700,12995,2024-01-05,Hogar,278.02,0.05,Efectivo,28,Activo,264.11899999999997
126371,10152,2024-01-05,Deportes,836.35,0.0,Tarjeta de Crédito,22,Activo,836.35
120175,10606,2024-01-05,Electro,372.39,0.0,Tarjeta de Crédito,22,Churn,372.39
129401,13731,2024-01-05,Hogar,802.79,0.2,Efectivo,65,Activo,642.232
127373,11142,2024-01-05,Hogar,230.4,0.1,Tarjeta de Crédito,42,Activo,207.36
127949,13918,2024-01-05,Hogar,312.69,0.0,Billetera Digital,35,Activo,312.69
134648,11683,2024-01-05,Hogar,535.28,0.05,Efectivo,42,Activo,508.51599999999996
100018,14843,2024-01-05,Moda,426.63,0.0,Transferencia,35,Churn,426.63
118249,10707,2024-01-05,Moda,497.57,0.0,Transferencia,42,Activo,497.57
102386,14835,2024-01-05,Hogar,792.42,0.0,Efectivo,42,Activo,792.42
138315,12890,2024-01-05,Moda,603.21,0.0,Transferencia,42,Churn,603.21
140203,12141,2024-01-05,Electro,147.5,0.0,Billetera Digital,42,Activo,147.5
125716,14347,2024-01-05,Hogar,343.74,0.0,Billetera Digital,35,Activo,343.74
128363,13202,2024-01-05,Electro,666.6,0.0,Efectivo,22,Activo,666.6
116654,11116,2024-01-05,Deportes,1243.13,0.05,Efectivo,28,Activo,1180.9735
110189,14262,2024-01-05,Moda,605.13,0.0,Efectivo,35,Activo,605.13
103738,13545,2024-01-05,Moda,1131.36,0.0,Transferencia,22,Activo,1131.36
146984,14259,2024-01-05,Hogar,168.84,0.05,Tarjeta de Crédito,22,Activo,160.398
103361,12606,2024-01-05,Audio,243.02,0.0,Tarjeta de Crédito,35,Activo,243.02
121274,11365,2024-01-05,Moda,215.75,0.0,Efectivo,42,Activo,215.75
140705,12833,2024-01-05,Electro,642.23,0.0,Billetera Digital,28,Churn,642.23
133303,12390,2024-01-05,Deportes,168.12,0.0,Efectivo,22,Activo,168.12
110251,13544,2024-01-05,Hogar,621.68,0.0,Transferencia,28,Activo,621.68
129935,12936,2024-01-05,Audio,441.5,0.05,Efectivo,35,Activo,419.42499999999995
115614,13198,2024-01-05,Electro,339.77,0.0,Efectivo,22,Activo,339.77
100076,11076,2024-01-05,Audio,635.01,0.05,Billetera Digital,65,Activo,603.2595
134772,13936,2024-01-05,Electro,175.88,0.0,Billetera Digital,28,Activo,175.88
119056,11197,2024-01-06,Audio,380.35,0.0,Billetera Digital,42,Activo,380.35
114205,10653,2024-01-06,Hogar,602.44,0.0,Billetera Digital,22,Activo,602.44
106512,13555,2024-01-06,Moda,381.25,0.05,Transferencia,35,Activo,362.1875
108526,10002,2024-01-06,Audio,325.66,0.0,Efectivo,28,Activo,325.66
107376,13457,2024-01-06,Hogar,189.43,0.2,Efectivo,28,Activo,151.544
134248,11270,2024-01-06,Electro,458.17,0.0,Transferencia,22,Activo,458.17
149824,13849,2024-01-06,Deportes,214.02,0.0,Efectivo,35,Activo,214.02
134030,10403,2024-01-06,Deportes,189.32,0.0,Tarjeta de Crédito,35,Activo,189.32
106963,11025,2024-01-06,Electro,634.83,0.0,Tarjeta de Crédito,35,Activo,634.83
105824,11567,2024-01-06,Audio,172.14,0.0,Transferencia,22,Activo,172.14
107239,11095,2024-01-06,Deportes,1572.89,0.0,Billetera Digital,28,Activo,1572.89
127111,11488,2024-01-06,Moda,269.3,0.2,Transferencia,35,Activo,215.44000000000003
126526,12948,2024-01-06,Deportes,1056.42,0.0,Billetera Digital,55,Activo,1056.42
100923,12597,2024-01-06,Deportes,648.93,0.05,Transferencia,65,Activo,616.4834999999999
120260,12914,2024-01-06,Hogar,185.58,0.05,Efectivo,35,Activo,176.30100000000002
110807,10537,2024-01-06,Deportes,308.65,0.0,Transferencia,35,Activo,308.65
132748,10039,2024-01-06,Hogar,1042.07,0.0,Tarjeta de Crédito,35,Activo,1042.07
119292,13346,2024-01-06,Moda,565.19,0.0,Billetera Digital,35,Activo,565.19
116829,12421,2024-01-06,Deportes,290.58,0.05,Transferencia,35,Activo,276.051
110117,11471,2024-01-06,Deportes,247.97,0.0,Transferencia,22,Activo,247.97
129344,13203,2024-01-06,Audio,994.45,0.0,Efectivo,22,Activo,994.45
132131,14308,2024-01-06,Audio,534.5,0.0,Tarjeta de Crédito,35,Churn,534.5
125831,13530,2024-01-06,Audio,865.85,0.0,Billetera Digital,28,Activo,865.85
147699,12010,2024-01-06,Deportes,724.88,0.0,Billetera Digital,42,Activo,724.88
127047,10714,2024-01-06,Hogar,778.61,0.2,Tarjeta de Crédito,22,Activo,622.888
127899,14626,2024-01-06,Electro,295.31,0.05,Efectivo,35,Activo,280.54449999999997
112679,13534,2024-01-06,Hogar,346.74,0.0,Tarjeta de Crédito,42,Activo,346.74
141549,14439,2024-01-06,Electro,410.67,0.2,Efectivo,35,Activo,328.53600000000006
120335,10987,2024-01-06,Moda,471.91,0.05,Transferencia,28,Activo,448.3145
133805,12240,2024-01-06,Hogar,451.73,0.0,Tarjeta de Crédito,22,Activo,451.73
124709,13538,2024-01-06,Moda,178.52,0.05,Tarjeta de Crédito,28,Activo,169.594
112401,12163,2024-01-06,Audio,1223.23,0.2,Billetera Digital,55,Churn,978.5840000000001
121428,13361,2024-01-06,Moda,639.2,0.2,Efectivo,65,Activo,511.36000000000007
131694,13822,2024-01-06,Electro,324.5,0.2,Transferencia,35,Activo,259.6
106994,11753,2024-01-06,Audio,176.58,0.1,Transferencia,35,Activo,158.92200000000003
148850,10538,2024-01-06,Audio,177.9,0.0,Efectivo,65,Activo,177.9
109624,14094,2024-01-06,Moda,445.69,0.0,Billetera Digital,35,Activo,445.69
102179,13897,2024-01-06,Electro,150.99,0.0,Tarjeta de Crédito,65,Activo,150.99
132091,14026,2024-01-06,Electro,59.97,0.0,Billetera Digital,42,Activo,59.97
146856,12502,2024-01-06,Moda,372.9,0.0,Transferencia,35,Activo,372.9
137365,13567,2024-01-06,Electro,258.03,0.05,Tarjeta de Crédito,22,Activo,245.12849999999997
136500,10977,2024-01-06,Hogar,574.94,0.05,Billetera Digital,55,Activo,546.193
140265,11143,2024-01-06,Deportes,174.04,0.05,Billetera Digital,28,Activo,165.338
113021,10091,2024-01-06,Audio,1299.22,0.0,Transferencia,55,Activo,1299.22
134542,11326,2024-01-06,Deportes,685.27,0.0,Tarjeta de Crédito,22,Activo,685.27
124414,13302,2024-01-06,Audio,126.42,0.0,Billetera Digital,22,Activo,126.42
128037,12395,2024-01-06,Audio,1180.34,0.0,Efectivo,65,Activo,1180.34
117254,12045,2024-01-06,Hogar,700.32,0.2,Transferencia,35,Churn,560.2560000000001
106063,11177,2024-01-06,Moda,186.87,0.0,Efectivo,28,Activo,186.87
122152,11675,2024-01-06,Audio,150.12,0.2,Tarjeta de Crédito,35,Activo,120.096
114379,11139,2024-01-06,Deportes,321.66,0.0,Billetera Digital,22,Activo,321.66
120273,11007,2024-01-06,Moda,284.57,0.0,Transferencia,28,Churn,284.57
138577,13990,2024-01-06,Audio,78.44,0.2,Tarjeta de Crédito,35,Activo,62.752
143740,10770,2024-01-06,Audio,824.98,0.05,Tarjeta de Crédito,55,Activo,783.731
145280,11605,2024-01-06,Deportes,329.97,0.2,Tarjeta de Crédito,28,Activo,263.97600000000006
100337,11166,2024-01-06,Moda,394.07,0.0,Billetera Digital,42,Activo,394.07
137153,13760,2024-01-06,Electro,189.0,0.0,Transferencia,28,Activo,189.0
123546,11945,2024-01-06,Moda,1264.72,0.2,Billetera Digital,42,Activo,1011.7760000000001
104811,11764,2024-01-06,Electro,299.89,0.0,Billetera Digital,42,Activo,299.89
133205,12937,2024-01-06,Hogar,615.9,0.05,Billetera Digital,35,Activo,585.1049999999999
115239,11235,2024-01-06,Hogar,398.23,0.0,Tarjeta de Crédito,35,Activo,398.23
110937,13470,2024-01-06,Electro,509.72,0.1,Billetera Digital,28,Activo,458.74800000000005
125728,12130,2024-01-06,Deportes,310.42,0.0,Efectivo,28,Activo,310.42
134773,12019,2024-01-06,Deportes,623.99,0.05,Billetera Digital,42,Activo,592.7905
143563,13772,2024-01-06,Deportes,119.27,0.1,Transferencia,42,Activo,107.343
148154,11717,2024-01-06,Audio,273.1,0.0,Efectivo,35,Activo,273.1
119934,14549,2024-01-06,Hogar,848.09,0.1,Billetera Digital,42,Activo,763.2810000000001
113819,11455,2024-01-06,Moda,361.56,0.2,Transferencia,22,Activo,289.248
118732,14420,2024-01-06,Audio,274.15,0.1,Billetera Digital,28,Activo,246.73499999999999
115311,13126,2024-01-06,Hogar,219.83,0.0,Efectivo,42,Activo,219.83
115912,12600,2024-01-06,Deportes,269.49,0.0,Transferencia,42,Activo,269.49
134277,13047,2024-01-06,Hogar,332.8,0.05,Tarjeta de Crédito,35,Activo,316.15999999999997
121102,13764,2024-01-06,Deportes,652.2,0.1,Transferencia,55,Activo,586.98
112163,10184,2024-01-06,Deportes,251.24,0.0,Transferencia,42,Activo,251.24
141378,11237,2024-01-06,Electro,162.26,0.1,Billetera Digital,35,Activo,146.034
111583,12389,2024-01-06,Moda,155.7,0.0,Efectivo,35,Activo,155.7
138597,11208,2024-01-06,Moda,462.38,0.05,Efectivo,65,Activo,439.26099999999997
116656,10860,2024-01-07,Electro,291.34,0.0,Tarjeta de Crédito,55,Activo,291.34
104839,13341,2024-01-07,Electro,116.46,0.0,Billetera Digital,42,Activo,116.46
109077,12709,2024-01-07,Hogar,103.39,0.0,Transferencia,22,Activo,103.39
112795,13892,2024-01-07,Electro,254.14,0.05,Efectivo,28,Activo,241.43299999999996
107178,13764,2024-01-07,Deportes,154.17,0.0,Tarjeta de Crédito,42,Activo,154.17
120347,12423,2024-01-07,Deportes,811.32,0.1,Billetera Digital,35,Activo,730.1880000000001
104435,14482,2024-01-07,Deportes,225.42,0.0,Transferencia,28,Activo,225.42
133236,10477,2024-01-07,Audio,111.08,0.0,Efectivo,35,Activo,111.08
125022,13956,2024-01-07,Hogar,306.59,0.0,Transferencia,28,Churn,306.59
136922,14358,2024-01-07,Electro,253.7,0.2,Tarjeta de Crédito,35,Activo,202.96
128302,13122,2024-01-07,Moda,293.49,0.0,Tarjeta de Crédito,65,Activo,293.49
111752,13126,2024-01-07,Moda,334.39,0.05,Tarjeta de Crédito,22,Activo,317.67049999999995
142079,13974,2024-01-07,Hogar,231.8,0.1,Tarjeta de Crédito,42,Activo,208.62
103395,11605,2024-01-07,Electro,426.61,0.0,Billetera Digital,28,Activo,426.61
142268,11074,2024-01-07,Audio,140.64,0.0,Efectivo,65,Activo,140.64
144714,13298,2024-01-07,Moda,658.77,0.0,Billetera Digital,42,Activo,658.77
103719,12606,2024-01-07,Audio,586.74,0.1,Billetera Digital,22,Activo,528.066
135251,12783,2024-01-07,Electro,300.87,0.0,Transferencia,22,Activo,300.87
141912,13959,2024-01-07,Electro,234.91,0.1,Tarjeta de Crédito,28,Activo,211.419
123699,13593,2024-01-07,Moda,139.12,0.0,Efectivo,42,Churn,139.12
131480,14349,2024-01-07,Deportes,332.7,0.05,Efectivo,22,Activo,316.065
137230,11387,2024-01-07,Moda,583.61,0.0,Tarjeta de Crédito,55,Activo,583.61
103199,10470,2024-01-07,Electro,1011.06,0.0,Tarjeta de Crédito,42,Activo,1011.06
134801,13719,2024-01-07,Audio,1429.43,0.2,Transferencia,42,Activo,1143.544
113861,11584,2024-01-07,Audio,302.56,0.05,Efectivo,55,Activo,287.432
118987,13948,2024-01-07,Hogar,243.48,0.0,Transferencia,35,Activo,243.48
132177,13345,2024-01-07,Deportes,88.44,0.0,Efectivo,28,Activo,88.44
146972,14382,2024-01-07,Hogar,709.0,0.0,Billetera Digital,65,Activo,709.0
136124,10134,2024-01-07,Hogar,181.24,0.05,Billetera Digital,28,Activo,172.178
142284,12067,2024-01-07,Electro,195.15,0.05,Billetera Digital,22,Activo,185.39249999999998
137835,14515,2024-01-07,Audio,383.41,0.1,Efectivo,42,Activo,345.069
137801,14760,2024-01-07,Hogar,592.57,0.0,Billetera Digital,42,Activo,592.57
144996,14641,2024-01-07,Moda,431.56,0.1,Tarjeta de Crédito,65,Activo,388.404
121610,13330,2024-01-07,Audio,316.63,0.05,Tarjeta de Crédito,28,Churn,300.7985
107004,12225,2024-01-07,Deportes,186.66,0.0,Transferencia,65,Activo,186.66
108040,14439,2024-01-07,Hogar,848.9,0.0,Billetera Digital,35,Activo,848.9
108103,11532,2024-01-07,Moda,401.69,0.0,Transferencia,35,Activo,401.69
105869,13199,2024-01-07,Deportes,299.44,0.05,Tarjeta de Crédito,35,Activo,284.46799999999996
128551,14108,2024-01-07,Deportes,82.79,0.0,Transferencia,22,Activo,82.79
128016,14914,2024-01-07,Electro,233.2,0.0,Efectivo,35,Activo,233.2
143803,11449,2024-01-07,Deportes,536.79,0.0,Billetera Digital,28,Activo,536.79
111742,14029,2024-01-07,Electro,1256.67,0.0,Transferencia,35,Activo,1256.67
117086,14222,2024-01-07,Moda,402.26,0.0,Efectivo,65,Churn,402.26
144367,14328,2024-01-07,Deportes,775.64,0.1,Tarjeta de Crédito,35,Activo,698.076
138588,12397,2024-01-07,Moda,71.19,0.0,Transferencia,55,Activo,71.19
106471,11998,2024-01-07,Audio,288.95,0.0,Tarjeta de Crédito,28,Activo,288.95
126431,10699,2024-01-07,Audio,502.85,0.05,Billetera Digital,35,Activo,477.7075
138106,14804,2024-01-07,Electro,811.23,0.05,Transferencia,28,Activo,770.6685
142664,13733,2024-01-07,Moda,194.51,0.0,Tarjeta de Crédito,55,Activo,194.51
139000,10546,2024-01-07,Deportes,263.05,0.05,Billetera Digital,22,Activo,249.8975
142817,13241,2024-01-07,Audio,128.13,0.1,Transferencia,22,Activo,115.317
143523,11430,2024-01-07,Deportes,209.21,0.0,Transferencia,55,Activo,209.21
133645,12358,2024-01-07,Hogar,901.07,0.0,Tarjeta de Crédito,42,Activo,901.07
107464,11030,2024-01-07,Audio,374.78,0.05,Tarjeta de Crédito,65,Activo,356.04099999999994
100044,12041,2024-01-07,Audio,519.77,0.2,Billetera Digital,55,Activo,415.81600000000003
119114,10881,2024-01-07,Hogar,366.25,0.0,Efectivo,35,Activo,366.25
134057,12671,2024-01-07,Moda,249.46,0.0,Tarjeta de Crédito,42,Activo,249.46
123937,12427,2024-01-07,Deportes,516.78,0.2,Efectivo,35,Activo,413.424
129451,14605,2024-01-07,Electro,168.12,0.0,Tarjeta de Crédito,35,Activo,168.12
121022,10970,2024-01-07,Hogar,205.99,0.0,Tarjeta de Crédito,42,Activo,205.99
131308,14852,2024-01-07,Deportes,180.81,0.1,Tarjeta de Crédito,35,Activo,162.729
110988,11126,2024-01-07,Audio,210.77,0.1,Billetera Digital,28,Activo,189.693
149256,12678,2024-01-07,Electro,281.73,0.0,Tarjeta de Crédito,65,Activo,281.73
121807,13157,2024-01-07,Audio,300.37,0.1,Billetera Digital,35,Activo,270.333
117154,10764,2024-01-07,Hogar,518.83,0.05,Transferencia,22,Activo,492.8885
132851,12359,2024-01-07,Moda,845.65,0.0,Efectivo,55,Activo,845.65
112169,12357,2024-01-08,Hogar,270.14,0.1,Billetera Digital,42,Activo,243.126
140601,11558,2024-01-08,Moda,178.59,0.0,Billetera Digital,22,Activo,178.59
117959,10384,2024-01-08,Deportes,228.41,0.1,Tarjeta de Crédito,65,Churn,205.569
118848,13838,2024-01-08,Moda,780.57,0.0,Tarjeta de Crédito,28,Activo,780.57
135343,13377,2024-01-08,Audio,188.18,0.0,Billetera Digital,28,Activo,188.18
129698,13287,2024-01-08,Deportes,744.54,0.0,Tarjeta de Crédito,42,Activo,744.54
105998,10283,2024-01-08,Hogar,195.16,0.0,Efectivo,42,Activo,195.16
108985,11832,2024-01-08,Moda,564.08,0.0,Billetera Digital,42,Activo,564.08
121718,12072,2024-01-08,Hogar,265.69,0.2,Transferencia,22,Activo,212.55200000000002
131096,13692,2024-01-08,Hogar,431.99,0.0,Efectivo,35,Activo,431.99
147639,14841,2024-01-08,Moda,271.99,0.0,Billetera Digital,28,Churn,271.99
111817,12210,2024-01-08,Audio,227.35,0.05,Billetera Digital,42,Churn,215.9825
131363,11581,2024-01-08,Moda,521.69,0.0,Efectivo,55,Activo,521.69
104366,11447,2024-01-08,Electro,228.37,0.0,Billetera Digital,42,Activo,228.37
102708,12723,2024-01-08,Audio,434.73,0.0,Tarjeta de Crédito,65,Activo,434.73
111914,14668,2024-01-08,Electro,946.54,0.0,Efectivo,35,Activo,946.54
102221,13694,2024-01-08,Audio,422.83,0.0,Efectivo,28,Activo,422.83
106029,13720,2024-01-08,Moda,166.71,0.0,Billetera Digital,22,Churn,166.71
132252,12006,2024-01-08,Hogar,810.17,0.0,Efectivo,35,Activo,810.17
136937,12781,2024-01-08,Deportes,855.64,0.05,Transferencia,42,Activo,812.858
142864,11526,2024-01-08,Hogar,925.19,0.0,Transferencia,55,Activo,925.19
133947,13558,2024-01-08,Moda,323.2,0.1,Billetera Digital,22,Activo,290.88
127438,12367,2024-01-08,Deportes,759.31,0.0,Transferencia,28,Activo,759.31
148089,10162,2024-01-08,Audio,489.3,0.0,Transferencia,55,Activo,489.3
148784,14326,2024-01-08,Electro,889.58,0.05,Transferencia,42,Activo,845.101
130059,11587,2024-01-08,Audio,205.09,0.0,Tarjeta de Crédito,42,Activo,205.09
144931,11586,2024-01-08,Hogar,766.2,0.0,Efectivo,28,Activo,766.2
123088,14866,2024-01-08,Hogar,198.86,0.05,Transferencia,42,Activo,188.917
109454,13333,2024-01-08,Electro,326.27,0.1,Tarjeta de Crédito,28,Activo,293.643
134435,11286,2024-01-08,Hogar,491.28,0.0,Billetera Digital,42,Activo,491.28
120946,13914,2024-01-08,Audio,256.49,0.05,Efectivo,35,Churn,243.6655
118058,14536,2024-01-08,Electro,166.84,0.05,Tarjeta de Crédito,22,Activo,158.498
122882,11360,2024-01-08,Deportes,319.97,0.0,Billetera Digital,22,Activo,319.97
122357,12519,2024-01-08,Electro,460.97,0.0,Tarjeta de Crédito,35,Activo,460.97
120944,12299,2024-01-08,Deportes,137.92,0.05,Efectivo,28,Churn,131.02399999999997
112854,10509,2024-01-08,Electro,337.39,0.0,Billetera Digital,28,Activo,337.39
147220,14848,2024-01-08,Deportes,563.61,0.0,Billetera Digital,22,Activo,563.61
145768,10673,2024-01-08,Electro,624.94,0.0,Billetera Digital,35,Activo,624.94
123298,10803,2024-01-08,Audio,410.18,0.0,Billetera Digital,65,Activo,410.18
107744,14859,2024-01-08,Hogar,487.2,0.0,Transferencia,42,Churn,487.2
124986,12373,2024-01-08,Electro,321.96,0.0,Tarjeta de Crédito,42,Activo,321.96
127518,10443,2024-01-08,Electro,168.66,0.0,Tarjeta de Crédito,42,Activo,168.66
115008,12774,2024-01-08,Hogar,188.09,0.0,Tarjeta de Crédito,22,Activo,188.09
111049,13679,2024-01-08,Electro,1075.93,0.0,Transferencia,35,Activo,1075.93
134401,12546,2024-01-08,Moda,525.93,0.05,Efectivo,35,Activo,499.6334999999999
148663,14040,2024-01-08,Audio,148.7,0.05,Billetera Digital,35,Activo,141.265
111084,11499,2024-01-08,Hogar,84.51,0.0,Transferencia,35,Activo,84.51
139629,14353,2024-01-08,Electro,319.01,0.0,Tarjeta de Crédito,65,Activo,319.01
103749,13366,2024-01-08,Moda,605.7,0.05,Billetera Digital,28,Activo,575.415
130203,11141,2024-01-08,Audio,568.12,0.0,Efectivo,22,Activo,568.12
140327,13510,2024-01-08,Audio,338.38,0.1,Billetera Digital,42,Activo,304.54200000000003
149435,12334,2024-01-08,Moda,259.19,0.1,Efectivo,35,Activo,233.27100000000002
111210,10759,2024-01-08,Audio,547.46,0.2,Transferencia,42,Activo,437.9680000000001
106878,13727,2024-01-08,Hogar,538.31,0.1,Billetera Digital,65,Activo,484.479
124948,10701,2024-01-08,Audio,450.16,0.05,Billetera Digital,22,Activo,427.652
147396,10976,2024-01-08,Electro,579.06,0.05,Billetera Digital,28,Activo,550.107
126287,14393,2024-01-08,Electro,1049.64,0.05,Efectivo,28,Activo,997.158
120433,14988,2024-01-08,Hogar,561.48,0.0,Transferencia,42,Activo,561.48
106641,10403,2024-01-08,Deportes,530.1,0.0,Tarjeta de Crédito,35,Activo,530.1
148513,11206,2024-01-08,Electro,404.46,0.0,Billetera Digital,28,Activo,404.46
119805,13123,2024-01-08,Moda,498.3,0.05,Billetera Digital,28,Activo,473.385
118415,10226,2024-01-08,Moda,851.39,0.2,Efectivo,28,Activo,681.1120000000001
129716,13960,2024-01-08,Deportes,510.74,0.2,Billetera Digital,22,Activo,408.59200000000004
107766,11918,2024-01-08,Audio,158.05,0.05,Tarjeta de Crédito,22,Activo,150.1475
100446,12774,2024-01-08,Audio,377.4,0.05,Tarjeta de Crédito,65,Activo,358.53
127508,12405,2024-01-08,Moda,313.64,0.1,Billetera Digital,55,Activo,282.276
136157,13678,2024-01-08,Deportes,490.6,0.05,Billetera Digital,65,Activo,466.07
147215,10680,2024-01-08,Electro,93.38,0.0,Tarjeta de Crédito,35,Activo,93.38
134520,10973,2024-01-08,Electro,431.83,0.0,Transferencia,28,Activo,431.83
108647,13654,2024-01-08,Moda,404.74,0.0,Transferencia,22,Activo,404.74
134085,10604,2024-01-08,Hogar,202.74,0.0,Efectivo,35,Activo,202.74
131549,14570,2024-01-08,Audio,289.95,0.05,Tarjeta de Crédito,28,Activo,275.4525
126728,13135,2024-01-09,Moda,164.63,0.0,Tarjeta de Crédito,35,Activo,164.63
138572,14307,2024-01-09,Audio,441.09,0.0,Tarjeta de Crédito,28,Churn,441.09
133983,13332,2024-01-09,Deportes,184.38,0.05,Efectivo,42,Activo,175.161
103298,12792,2024-01-09,Hogar,750.95,0.0,Transferencia,55,Activo,750.95
111161,14213,2024-01-09,Moda,464.62,0.0,Tarjeta de Crédito,55,Activo,464.62
101134,10441,2024-01-09,Audio,506.35,0.0,Efectivo,35,Activo,506.35
104969,14713,2024-01-09,Hogar,221.7,0.0,Tarjeta de Crédito,22,Activo,221.7
131039,10984,2024-01-09,Electro,133.92,0.0,Billetera Digital,35,Activo,133.92
103286,13923,2024-01-09,Moda,1160.54,0.05,Transferencia,28,Activo,1102.513
104747,11698,2024-01-09,Deportes,270.29,0.0,Efectivo,55,Activo,270.29
130068,10559,2024-01-09,Audio,275.19,0.0,Billetera Digital,42,Activo,275.19
123991,14916,2024-01-09,Moda,463.32,0.0,Billetera Digital,65,Churn,463.32
102598,10246,2024-01-09,Moda,325.0,0.0,Transferencia,42,Activo,325.0
128964,12746,2024-01-09,Audio,457.83,0.05,Transferencia,65,Activo,434.9385
